,en,gr
471,The measure which is being attacked in this debate is a legitimate legal instrument which can be used in the fight against crime.,"Šiose diskusijose puolama priemonyra teisėta teisinpriemonė, kuri gali būti naudojama kovojant su nusikalstamumu."
472,"More broadly, the Committee on Economic and Monetary Affairs emphasises that economic governance must be based on the Community method.","Vertinant dar plačiau, Ekonomikos ir pinigų politikos komitetas pabrėžia, kad ekonomikos valdysena turi būti grindžiama Bendrijos metodu."
473,The falsification of medicinal products and the alarming quantities entering the legal supply chain are worrying issues that need to be duly addressed and combated.,"Vaistų falsifikavimas ir kiekiai, patenkantys į legalią tiekimo grandinę, yra nerimą keliantys klausimai, kuriuos reikia tinkamai spręsti ir su kuriais reikia kovoti."
474,"Furthermore, it should be taken into account that the accession of Croatia would also encourage the rest of the countries of the Western Balkans to move towards EU Membership more quickly.","Be to, reikėtų atsižvelgti į tai, kad Kroatijos narystpaskatintų likusias Balkanų šalis sparčiau artėti link narystės ES."
475,"If this can be done, we will not have to fear that Egypt will take the path of Iran but, on the contrary, we can be sure that Iran will take the path of Egypt.","Jei galėtume tai padaryti, nereikėtų baimintis, kad Egiptas pasuks Irano keliu, priešingai - galėtume būti tikri, kad Iranas ims sekti Egipto pavyzdžiu."
476,He worked together with both the European Investment Bank (EIB) and the shadow rapporteurs from the five different committees in Parliament that were involved.,Jis bendradarbiavo su Europos investicijų banku (EIB) ir šešėliniais pranešėjais iš penkių skirtingų Parlamento komitetų.
477,"However, I could not help thinking of Iran, where the overthrow of the corrupt, autocratic regime of the Shah led to the formation of a repressive Islamic Republic.","Tačiau negalėjau negalvoti apie Iraną, kuris nuvertus korumpuotą ir autokratinį šacho režimą tapo represine Irano Islamo Respublika."
478,"Mr President, the use of capital punishment on juveniles under the age of 15 was prohibited in Yemen in 1991.","Pone pirmininke, 1991 m. Jemene uždrausta vykdyti mirties bausmę jaunesniems nei 15 metų asmenims."
479,The establishment of this new special account will contribute towards guaranteeing that the funds allocated go directly to the sectoral support.,"Šios naujos specialios sąskaitos atidarymas prisidės prie to, kad būtų užtikrinta, jog skirtos lėšos būtų tiesiogiai panaudotos sektoriui paremti."
480,"Lastly, in future, we need to incorporate protein crops into the crop rotation cycle as part of our prudent and responsible soil use management.","Galiausiai ateityje, siekdami atsargaus ir atsakingo valdymo naudojant dirvožemį, į sėjomainos ciklą turime įtraukti baltymingus augalus."
481,We want binding statutory regulations and we want final recognition that the work of women makes a decisive contribution to our prosperity.,"Mums reikia privalomų teisės aktuose įtvirtintų taisyklių, ir mes siekiame galutinio pripažinimo, kad moterų darbu labai prisidedama prie mūsų gerovės kūrimo."
482,"As a result of the constitutional reforms necessitated by the Treaty of Lisbon in 2010, the ruling parties in Austria introduced a kind of standardised nomination procedure for some EU posts.",Dėl 2010 m. Lisabonos sutartyje reikalaujamų konstitucinių reformų poreikio valdančiosios Austrijos partijos pradėjo standartizuotą skyrimo į kai kurias ES pareigas procedūrą.
483,"In particular, I wanted to support the desire of the European Parliament to emphasise strongly the dangers that the European Commission's trade strategy presents to agriculture in the European Union.","Visų pirma norėjau palaikyti Europos Parlamento siekį tvirtai pabrėžti pavojus, kuriuos Europos Komisijos prekybos strategija kelia Europos Sąjungos žemės ūkiui."
484,"Equal pensions for women should be guaranteed, and it is for this reason I supported the proposal to ensure the same rights for women in the case of pensions and social security.","Moterims reikėtų užtikrinti vienodas pensijas, todėl pritariau pasiūlymui užtikrinti moterims tokias pat teises pensijų ir socialinės apsaugos atveju. Apytikriai 17 proc."
485,"I particularly emphasise the issue of corruption and organised crime, on which there are clear and well-defined benchmarks for measuring progress.","Visų pirma pabrėžiu korupcijos ir organizuoto nusikalstamumo klausimus, kurių atžvilgiu yra nustatyti aiškūs ir tinkamai apibrėžti kriterijai pažangai įvertinti."
486,"It is certainly important to assess the impact of industrial output on the environment in a stringent manner, but we must not indirectly burden industry with regulations that are almost overstated.","Žinoma, svarbu atidžiai vertinti pramonės gamybos poveikį aplinkai, bet neturime netiesiogiai apsunkinti pramonės pernelyg dideliais reikalavimais."
487,We are now in the process of adding several entities controlled by Gaddafi and his closest associates to that list.,Šiuo metu šis sąrašas pildomas įtraukiant į jį keletą asmenų iš M. Gaddafi ir jo artimiausių bendrininkų kontroliuojamų organizacijų.
488,It is important that Europe should not be torn apart from the point of view of competitiveness either.,"Svarbu, kad Europa nebūtų susiskaidžiusi ir konkurencingumo požiūriu."
489,There is constantly a tension that is not always easily reconcilable between respect for human rights and other national interests (perhaps of a military or economic nature).,"Nuolat kyla įtampa, kurią ne visada lengva suderinti, žmogaus teisių paisymo ir kitų nacionalinių interesų (galbūt karinių arba ekonominių) derinimo srityje."
490,"Together, we need to ensure that the EU plays a key role in their transition from persecuted opposition to a democratic government.","Kartu turime užtikrinti, kad ES atliktų esminį vaidmenį jiems pereinant iš persekiojamos opozicijos į demokratinę vyriausybę."
491,"How has the Commission included, or how is it thinking of including, these areas in the list of measures to be drawn up?","Kaip Komisija įtraukšias sritis į ketinamą parengti priemonių sąrašą ar kaip, jos manymu, ji ketina tai padaryti?"
492,"However, this cannot be achieved from the outside or even by military means; it must be a peaceful and democratic process, which is why I support this proposal with my vote.","Tačiau tai negali būti primesta iš išorės ar netgi karinėmis priemonėmis, tai turi būti taikus ir demokratinis procesas, todėl balsuojant pritariau šiam pranešimui."
493,"The Hungarian Minister for Foreign Affairs, János Martonyi, and Commissioner Malmström are currently visiting Egypt and its common border with Libya.",Vengrijos užsienio reikalų ministras J. Martonyi ir C. Malmström šiuo metu lankosi Egipte ir prie jo bendros sienos su Libija.
494,"Planning, construction, operation, dismantling and, like now in the Fukushima power plant, handling accidents are a trial of strength of human knowledge and dedication.","Planavimas, statyba, eksploatavimas, išmontavimas ir (kaip dabar Fukušimos branduolinėje elektrinėje) avarinių padėčių sprendimas yra žmogaus žinių ir atsidavimo išbandymas."
495,We must therefore be cautious not to complicate their situation through legislation that is too strict.,Todėl turime būti atsargūs ir pernelyg griežtais teisės aktais neapsunkinti jų padėties.
496,"As mentioned in the letter from the President of the Commission, and as the rapporteur, Ms Balzani clearly stated, we must ensure sufficient funding for expenditure under the 2020 Strategy.","Kaip minėta Europos Komisijos Pirmininko laiške ir kaip aiškiai pareiškpranešėja F. Balzani, privalome užtikrinti pakankamą išlaidų finansavimą remdamiesi 2020 m. strategija."
497,"According to predictions, the potential savings as a result of cheaper flight prices amount to EUR 72 million, which would benefit consumers directly.","Prognozuojama, kad dėl mažesnių skrydžių kainų būtų galima sutaupyti iki 72 mln. EUR ir vartotojai tuo galėtų pasinaudoti tiesiogiai."
498,"Network and information security is a growing concern not only for political decision makers, but for all those who increasingly use it to interact with each other and with the state authorities.","Tinklų ir informacijos apsauga kelia vis didesnį rūpestį ne tik priimantiems politinius sprendimus, bet ir visiems tiems, kurie vis labiau jais naudojasi bendraudami tarpusavyje ir su valstybių institucijomis."
499,"We are thus presenting, as a first step, a package of legislative measures on the rights, protection and support of victims of crime and the mutual recognition of protection measures.","Todėl pirmiausia pristatome teisinių priemonių dėl nusikaltimo aukų teisių, apsaugos bei paramos joms ir abipusio apsaugos priemonių pripažinimo paketą."
500,"Italy can no longer accept Libyans, Tunisians and Egyptians until France, Germany and Austria cease rejecting anyone who comes from North Africa through their territory.","Kol Prancūzija, Vokietija ir Austrija nepriims visų atvykstančiųjų iš Šiaurės Afrikos per jų teritoriją, Italija negali priimti Libijos, Tuniso ir Egipto gyventojų."
501,"Hundreds of people were killed in Lockerbie, many of them Europeans and then we see European leaders meeting with this murderer.","Šimtai žmonių buvo nužudyti Lokerbyje, įskaitant daugybę europiečių, ir štai matome Europos vadovus susitinkant su šiuo žudiku."
502,"The European peoples on the other hand, who should be your first priority, do have the absolute right to say 'STOP' and to be heard.","Kita vertus, Europos žmonės, kurie turėtų būti jūsų pagrindinis prioritetas, turi absoliučią teisę pasakyti ""NE"" ir teisę būti išklausyti."
503,"However, it is important that ECAs' activities be closely supervised, so as to prevent future problems.","Vis dėlto siekiant išvengti problemų ateityje, svarbu atidžiai stebėti eksporto kreditų agentūrų veiklą."
504,"However, it must be done according to transparent principles, with complete responsibility for the costs and taking genuine responsibility for the activity.","Vis dėlto tą reikia daryti vadovaujantis skaidrumo principu, prisiimant visą atsakomybę už sąnaudas ir prisiimant tikrą atsakomybę už veiklą."
505,A transparent and secure environment for the operation and funding of European political parties is also a desirable and welcome step for the citizens of EU Member States.,Skaidri ir saugi Europos politinių partijų veiklos ir finansavimo aplinka ES valstybių narių piliečiams taip pat yra pageidautinas ir palankiai vertintinas žingsnis.
506,"However, we are of the opinion that the Commission is sticking to the philosophy behind the Lisbon strategy which, according to the Commission's official position, failed to meet its targets.","Vis dėlto manome, kad Komisija tebesilaiko filosofijos, atitinkančios Lisabonos strategiją, kurios tikslų, remiantis oficialia Komisijos pozicija, nepavyko pasiekti."
507,in writing. - I support this Commission proposal for a decision of the European Parliament and of the Council on the mobilisation of the EU Solidarity Fund.,raštu. - Palaikau šį Komisijos pasiūlymą dėl Europos Parlamento ir Tarybos sprendimo mobilizuoti ES solidarumo fondo lėšas.
508,"I believe, however, that in the climate of austerity which the EU is experiencing, it is also important for Members to moderate their spending.","Vis dėlto manau, jog šiuo metu ES būdingomis taupymo sąlygomis taip pat svarbu, kad savo išlaidas mažintų ir EP nariai."
509,"This can be guaranteed primarily with the support of small and medium-sized businesses, which are one of the main engines within the national economies.","Tai galima pasiekti pirmiausia su mažųjų ir vidutinių įmonių, kurios yra vienos pagrindinių varomųjų jėgų valstybių ekonomikoje, parama."
510,"This means that in three to four years, renewable energy will have overtaken coal and nuclear power in the electricity sector.","Tai reiškia, kad per trejus ar ketverius metus atsinaujinančioji energija elektros sektoriuje užims anglies ir branduolinės energijos vietą."
511,"(DE) Mr President, Mr Vigenin, you have spoken here as the rapporteur and not as an ordinary speaker.","(DE) Pone pirmininke, pone K. Vigeninai, jūs čia kalbėjote kaip pranešėjas, o ne kaip eilinis kalbėtojas."
512,"Investing in SMEs is a means of making a significant contribution to the innovation, research and development activities taking place in the European Union.",Investicijos į MVĮ reiškia svarbų indėlį į Europos Sąjungoje diegiamas naujoves bei vykdomą tyrimų ir plėtros veiklą.
513,"I am not naïve, however, and I know that in the Islamic world, it is difficult to take these values forward.","Tačiau nesu naivus ir žinau, kad islamo pasaulyje sunku puoselėti šias vertybes."
514,'A European perspective including Article 49 of the Treaty on European Union' could constitute a driving force for reforms in these countries.,"Ateities galimybės tapti Europos Sąjungos nare, įskaitant Europos Sąjungos sutarties 49 straipsnį, galėtų būti reformų įgyvendinimo šiose šalyse varomoji jėga."
515,"As to the reduction of the fuel tax exemption of the fishing industry raised by the Greens, we cannot accept that.","Kalbant apie degalų mokesčio lengvatų žvejybos pramonei sumažinimo klausimą, kurį iškėlžalieji, negalime tam pritarti."
516,I would like to ask the Commission to tell us what stage the discussions have reached on this subject.,"Norėčiau paprašyti Komisijos papasakoti, kiek pažengusios diskusijos šiuo klausimu."
517,"The joint long, analytical and preparatory work has resulted, in my opinion, in increasing transparency and tighter management discipline.","Manau, kad dėl bendro ilgo, analitinio ir parengiamojo darbo atsirado daugiau skaidrumo ir griežtesnvaldymo drausmė."
518,"This is a centralisation that, apart from anything else, is not beneficial in terms of the necessary effectiveness of control activities.","Be to, tai - centralizavimas, kuris nėra naudingas būtino kontrolės veiklos veiksmingumo atžvilgiu."
519,"Therefore, I welcome and agree with the recommendations to the Commission on the proposed measures relating to the freezing and disclosure of debtors' assets in cross-border cases.","Todėl palankiai vertinu rekomendacijas Komisijai dėl pasiūlytų priemonių, susijusių su skolininkų turto įšaldymu ir atskleidimu tarpvalstybinio bylinėjimosi atvejais ir pritariu šioms rekomendacijoms."
520,All they need to do is to state that they will strengthen the existing provision in the Schengen acquis.,"Jiems tereikia pareikšti, kad jie stiprins galiojančią Šengeno acquis nuostatą."
521,"Accordingly I believe, Mr Reul, that research studies are necessary because we do not have enough experience with the long-term effects of radiation.","Todėl, kolega H. Reuli, manau, kad moksliniai tyrimai būtini, nes turime per mažai patirties, susijusios su ilgalaikiu radioaktyviosios spinduliuotės poveikiu."
522,This massive exposure explains the vicious austerity applied by the Commission and the European Central Bank to working people in the peripheral economies.,"EUR. Ši milžiniška skola ir paaiškina užburtą ratą griežtų taupymo priemonių, kurias taiko Komisija ir Europos Centrinis Bankas periferinių ekonomikų darbo žmonių atžvilgiu."
523,"We back Mr Albertini in saying that the EU must act, as well as speak, in the face of human rights violations.","Remiame G. Albertini nuomonę, kad žmogaus teisių pažeidimų akivaizdoje ES privalo veikti ir kalbėti."
524,Codification is an effective means of consolidating the rules governing a certain area in a single legislative act.,"Kodifikavimas yra veiksminga priemonė, kuria tam tikrą sritį reguliuojančios teisės normos yra įtvirtinamos viename teisės akte."
525,I voted for this report because it represents Parliament's contribution to the discussions on means of ensuring more effective governance in financial institutions in Europe.,"raštu. - Balsavau dėl šio pranešimo, nes tai yra Europos Parlamento indėlis į diskusijas dėl būdų užtikrinti efektyvesnį finansinių įstaigų valdymą Europoje."
526,"It is often not easy, but countries affected by such crises expect rapid action from the EU not only through its foreign policy but also in the form of prompt aid in emergencies.","Dažnai nelengva, tačiau nuo tokių krizių nukentėjusios šalys tikisi skubių ES veiksmų ne tik jai vykdant savo užsienio politiką, bet ir neatidėliotinos pagalbos krizių atvejais forma."
527,"It is an absolute disgrace, and there was not even a debate in our national parliament on actually rescuing these bust banks.",Visiškai gėda ir mūsų nacionaliniame parlamente net nevyko diskusijos dėl šių bankrutavusių bankų gelbėjimo.
528,This would prevent the national parliaments from making independent decisions on the ratification of individual ILO conventions.,Dėl to nacionaliniai parlamentai negalėtų priimti savarankiškų sprendimų dėl atskirų TDO konvencijų ratifikavimo.
529,"It is important to mark those tragic events, which led to many deaths, suffering, division and horrors, but it is even more important to mark and celebrate European unity and peace today.","Svarbu pažymėti šiuos tragiškus įvykius, per kuriuos daug žmonių žuvo, patyrkančias, buvo išskirti ir matsiaubą. Bet šiandien dar svarbiau yra šventiškai pažymėti Europos vienybę ir taiką."
530,"It socialises the child, develops his or her mother tongue and accustoms him or her to the sounds of a foreign language.","Tai paruošia vaiką gyvenimui visuomenėje, ugdomi jo gimtosios kalbos įgūdžiai ir jis pripratinamas prie užsienio kalbos garsų."
531,"We will provide a better understanding of our continent by means of distributing films, music and literature.","Platindami filmus, muziką ir literatūrą padėsime geriau suprasti savo žemyną."
532,Political decision makers must therefore have at their disposal data that is both reliable and as exhaustive as possible on the modern world and the environmental situation.,Todėl priimantieji politinius sprendimus turi turėti patikimų ir kuo išsamesnių duomenų apie šiuolaikinį pasaulį ir aplinkos būklę.
533,"Canada is a highly developed, like-minded partner with strategic links going far beyond trade and investment.","Kanada - labai išsivysčiusi bendramintpartnerė, o jos strateginiai ryšiai siekia toliau nei prekyba ir investicijos."
534,"There was a minister for agriculture who made a senseless comment that people should 'stop eating uncooked produce altogether', even though she had no authority for the matter.","Žemės ūkio ministerija paskelbbeprasmišką pastabą, kad žmonės turėtų ""nustoti valgyti visus nevirtus produktus"", nors šiuo klausimu neturėjo jokių įgaliojimų."
535,Europe's GNSS (Global Navigation Satellite System) and Galileo projects are in direct competition with the United States' GPS.,Europos GNSS (pasaulinės navigacijos palydovų sistemos) ir Galileo projektai tiesiogiai konkuruoja su Jungtinių Valstijų GPS.
536,"Greece has difficulties, and we are trying to support it, but please do not attack the euro on ideological grounds.","Graikijai kilo sunkumų, ir mes stengiamės ją paremti, bet prašau nepulti euro ideologiniu pagrindu."
537,"Elsewhere it is dramatic: in the Baltic States, Ireland, Greece and Slovakia, unemployment among young people stands at 30% or above.","Likusiose šalyse jaunimo nedarbo lygis yra itin aukštas: Baltijos šalyse, Airijoje, Graikijoje ir Slovakijoje jaunimo nedarbas siekia 30 proc. ar daugiau."
538,"Miklós Zrínyi, a writer of dual Croatian-Hungarian origin who lived in the 1600s said - in connection with the Turks at that time - 'Do not hurt the Hungarians!'","Rašytojas Miklós Zrínyi, perpus kroatas, perpus vengras, gyvenęs XVII a. pradžioje, pasakžodžius, skirtus turkams: ""Nekenkite vengrams!"""
539,"As the rapporteur quite rightly points out, the accession of Bulgaria to the Schengen Agreement should be followed by a special plan to combat illegal immigration.","Kaip visiškai teisingai pažymi pranešėjas, Bulgarija pirmiausia turėtų patvirtinti specialų kovos su nelegalia migracija planą ir po to pradėti taikyti Šengeno susitarimo nuostatas."
540,"In this difficult context, the European Union and its businesses have a substantial social responsibility in the relations they maintain with third countries.",Šiomis sudėtingomis aplinkybėmis Europos Sąjungai ir jos įmonėms tenka didelsocialinatsakomybdėl su trečiosiomis šalimis palaikomų santykių.
541,"These obstacles are particularly difficult to overcome for SMEs, which nevertheless are the most effective tool for boosting growth.","Šias kliūtis ypač sunku įveikti mažosioms ir vidutinėms įmonėms (MVĮ), kurios vis dėlto yra veiksmingiausia augimo skatinimo priemonė."
542,"The Commission may, however, assess the constitution - as it may any other legal act of a Member State - from the perspective of its compliance with Union law.","Tačiau Komisija gali įvertinti konstituciją - kaip ir bet kurį kitą valstybės narės teisės aktą - pagal tai, kiek ji atitinka Europos Sąjungos teisę."
543,"(DE) Mr President, in recent years, European Arrest Warrants have been issued for trivial offences, such as the theft of two car tyres or the theft of a piglet.","(DE) Pone pirmininke, per pastaruosius keletą metų Europos arešto orderiai išduoti už smulkius nusikaltimus, kaip antai dviejų automobilio padangų arba paršelio vagystė."
544,"Therefore, I would like to ask why you sound so aggressive and why you are accusing the Members of the Group of the Greens/European Free Alliance of hypocrisy.","Todėl norėčiau paklausti, kodėl toks agresyvus jūsų tonas ir kodėl kaltinate Žaliųjų frakcijos / Europos laisvojo aljanso narius veidmainiavimu."
545,"Due to the inaccurate transposition of the directive, I fear that there is still little coherence from one Member State to another in the way in which these unfair practices are regulated.","Kadangi direktyva perkelta netiksliai, bijau, kad tarp skirtingų valstybių narių vis dar yra neatitikimų atsižvelgiant į tai, kaip reglamentuojama tokia nesąžininga praktika."
546,"I would ask that clear signals be sent out from the summit, but the signal must not be 'let us carry on as before'.","Norėčiau paprašyti, kad aukščiausiojo lygio susitikimas duotų aiškų signalą, tačiau jis neturi būti ""tęskime kaip ir anksčiau""."
547,"Less favoured areas, particularly mountain areas and small farms, need to be given special consideration.","Mažiau palankioms ūkininkauti vietovėms, visų pirma kalnų vietovėms ir mažiems ūkiams reikia skirti ypatingą dėmesį."
548,"And, particularly, I think that some have said that this is a transfer of powers from Member States to the European Union.","Man regis, kai kurie nariai itin pabrėžė, kad tai yra valstybių narių įgaliojimų perdavimas Europos Sąjungai."
549,We need the support of Parliament to shape a decent budget for the next year: consolidation on the one hand and contribution to growth and jobs on the other.,"Mums reikia Parlamento palaikymo, kad kitiems metams parengtume gerą biudžetą: viena vertus, reikia konsolidavimo, ir, kita vertus, paramos augimui ir darbo vietų kūrimui."
550,"As we know, Mr Stavros Lambrinidis has communicated to me his appointment as Minister of Foreign Affairs in the Greek Government with effect from 17 June 2011.","Kaip žinome, Stavros Lambrinidis man pranešė, kad jis pradės eiti užsienio reikalų ministro pareigas Graikijos vyriausybėje 2011 m. birželio 17 d."
551,"Unlike the Air Transport Agreement, it is not subject to provisional application and does not require ratification by the Member States.","Priešingai nei Kanados oro transporto susitarimui, šiam susitarimui netaikomas laikino galiojimo laikotarpis ir nereikalaujama, kad valstybės narės jį ratifikuotų."
552,"I welcome improved coordination of economic and fiscal policy in Europe, but strongly oppose the short-term vision under which this is being imposed.","Palankiai vertinu pasiūlymą geriau koordinuoti Europos ekonominę ir fiskalinę politiką, bet ryžtingai priešinuosi trumpalaikei vizijai, kuria grindžiamas jos įgyvendinimas."
553,The terrible events of Fukushima have given the issue an urgency and drama that we should perhaps overcome when debating issues relating to energy resources.,"Siaubingi įvykiai Fukušimoje šiam klausimui suteikskubos ir dramatizmo, tai tikriausiai turės įtakos diskutuojant dėl klausimų, susijusių su energijos ištekliais."
